27860,Multi-Agent Technology in Real-time Intelligent Resource Management Systems,1,1,18176,2015-09-30
27864,Using multi-agent technology for distributed management of cluster of remote sensing satellites,1,1,17661,2016-03-11
27865,Multiagent method to adaptive real-time train scheduling with conflict limitations,1,1,17661,2016-02-11
27866,Managing Aircraft Lifecycle Complexity,1,1,17661,2016-03-05
27867,Особенности адаптивного планирования программы полета и грузопотока российского сегмента Международной космической станции в случае нештатных и аварийных ситуаций на примере ТГК «ПРОГРЕСС М-27М»,1,1,23913,2016-04-16
27868,Новый подход к управлению жизненным циклом изделий аэрокосмической промышленности с использованием теории сложности,1,1,26131,2016-05-06
27869,Применение мультиагентных технологий для управления группой автономных необитаемых подводных аппаратов,1,1,23046,2016-02-06
27870,Complex Adaptive Logistics for The International Space Station,1,1,17661,2016-04-25
27871,Мультиагентные технологии в интеллектуальных аэрокосмических системах,1,1,27981,2016-06-20
27922,Учет поставок и распределения горюче-смазочных материалов управления аварийно-восстано¬вительных работ газовой компании,1,2,23467,2016-07-12
27923,Автоматизированная система индивидуального учета электроэнергии бытовых потребителей,1,2,23467,2016-10-01
27924,Информационная система организации движения городского маршрутного такси,1,2,23467,2016-09-26
27925,Автоматизированная информационная система хранения и анализа параметров диагностики газоперекачивающего агрегата,1,2,23467,2016-10-07
27926,Разработка информационно-измерительной системы для статистического анализа случайных процессов с использованием многоуровневой архитектурной парадигмы,1,2,23467,2016-07-30
27942,Recovery of directed graphs from the matrix of peaks neighborhood.,1,1,17262,2015-07-28
27951,Моделирование и расчет механизмов и узлов автомобиля,1,2,19001,2016-08-06
27974,Создание экспертной системы управления установкой охлаждения газа по данным технологических архивов,1,1,32558,2016-12-29
27975,К 85-летию со дня рождения профессора Д. Д. Ивлева,1,1,20902,2016-11-05
27976,Экспериментальное исследование кинетики остаточных напряжений в упрочненных полых цилиндрических образцах из сплава Д16Т при осевом растяжении в условиях ползучести,1,1,20902,2016-07-08
27993,Метод моделирования температуры газа при транспортировке по магистральному газопроводу,1,1,21922,2016-07-26
28047,Диагностическая программа для выявления предикторов аорто-ассоциированных осложнений у больных ИБС,1,1,26567,2016-07-24
28052,Система управления маршрутами бригад муниципальной службы скорой помощи,1,2,30587,2016-07-09
28060,"Построение модели выпуска продукции, учитывающей интервальные значения переменных",1,1,32522,2016-09-11
28062,Численный метод определения параметров модели ползучести разупрочняющегося материала,1,1,20902,2016-12-09
28113,Алгоритм вычисления оценки спектральной плотности мощности на основе обработки знаковых сигналов с использованием временных весовых функций,1,2,33093,2016-09-24
28122,Междисциплинарный подход к формированию экологической компетентности у студентов гуманитарных направлений бакалавриата,1,15,19237,2016-10-28
28245,"Multi-criteria optimization based on the regression equation systems Identification // Proceedings of the International conference “Information Technology and Nanotechnology (ITNT-2016)”, Samara, Russia, May 17-19 2016",1,1,17262,2016-06-05
28248,MATLAB-FLUX Coupling for numerical modeling in education,1,1,18333,2016-10-12
28283,Повышение помехозащищенности канала измерения метрологических характеристик технических средств хронометрии,1,2,26112,2016-10-06
28284,Автоматизированная система контроля качества технических средств хронометрии,1,2,23467,2016-12-14
28325,Исследование влияния формы сигнала на погрешность измерения частоты,1,2,28862,2016-07-13
28326,Исследование влияния формы периодических сигналов на погрешность определения их параметров,1,2,27959,2016-07-26
28327,Исследование метода измерения параметров на основе формирования и сравнения ортогональных составляющих напряжения,1,2,20901,2016-09-15
28330,Влияние квантования мгновенных значений на погрешность измерения частоты гармонических сигналов,1,2,26112,2016-07-05
28332,Анализ влияния погрешности формирования дополнительных сигналов на результат измерения интегральных параметров гармонических сигналов,1,2,20901,2016-12-22
28536,ЭВОЛЮЦИОННЫЕ ВЫЧИСЛЕНИЯ РЕАЛЬНОГО ВРЕМЕНИ В ЗАДАЧАХ УПРАВЛЕНИЯ МОБИЛЬНЫМИ КИБЕРФИЗИЧЕСКИМИ СИСТЕМАМИ (Рогачев),1,1,20901,2016-07-18
28556,Разделение совмещенных сигналов с использованием нейросетевых технологий на основе радиально-базисных функций,1,2,29780,2016-11-21
28561,Профессиональное формирование бакалавров:особенности образовательных траекторий будущих математиков,1,15,19558,2016-11-10
28564,Конструктивные методы оптимизации управляемых систем с распределенными параметрами,1,1,32043,2016-10-17
28572,Оценка конечно-элементного и приближённого решений установившейся ползучести для толстостенной трубы с эллиптически возмущенной внешней границей,1,1,21253,2016-04-29
28587,Измерительные процессы в профессиональном образовании,1,15,27393,2016-09-06
28589,Об одной вычислительной реализации блочного метода Гаусса-Зейделя для нормальных уравнений,1,1,20902,2016-11-18
28592,Этапы развития азотирования в России,1,1,30520,2016-11-09
28599,Вектор организации самостоятельной работы студентов технического вуза,1,1,18837,2016-10-27
28694,"Расчет характеристик и системный анализ магистралей мультисервисных сетей, построенных на базе систем спектрального уплотнения",1,2,32325,2016-06-10
28700,"Возможности системного анализа при планировании развития единой мультисервисной сети передачи данных ОАО '"Газпром'"",1,2,32325,2016-06-21
28713,Решение граничных обратных задач теплопроводности на основе методов оптимизации,1,1,22858,2016-11-06
28714,Estimation of the heat flux density during the induction heating process based on the parametric optimization,1,1,17649,2016-07-21
28764,Планирование качества профессиональной подготовки (ПП)в системе ДПО,1,17,30360,2016-12-25
28773,A method of project feasibility assessment on creation of information-control systems for complex technical objects on the basis of fuzzy cognitive modeling,1,18,17659,2016-12-31
28801,Оценка структуры поверхности профиля пера лопаток газотурбинных двигателей,1,1,25895,2016-07-13
28811,Метод термографии при контроле электронной аппаратуры авиационной техники,1,2,26598,2016-12-16
28812,Планирование маршрутов бригад скорой помощи,1,2,26598,2016-10-04
28814,Исследование причин выбора профессии абитуриентами 2015,1,15,23631,2016-11-08
28816,Математическое моделирование состава сырья для производства нефтяных дорожных битумов из «сухих» гудронов,1,1,26172,2017-04-26
28888,Угрозы экономической безопасности России,1,2,31400,2016-12-07
28889,Экономический кризис: причины и следствия,1,2,31400,2016-08-30
28891,Оценка экономической безопасности страны,1,2,31400,2017-01-13
28892,"Реальные инвестиции в России: формы, тренды, перспективы",1,2,31400,2016-09-19
28893,"Учет отпуска материалов в производство и их оценка по способу средней стоимости, ФИФО, индивидуальной себестоимости",1,2,31400,2017-02-27
28894,Учет расчетов по векселям выданным,1,2,31400,2016-08-04
28895,Стратегия развития предприятия в условиях депрессивной территории,1,2,31400,2015-09-29
28896,Роль информационных технологий в бухгалтерском учете предприятия,1,2,31400,2016-11-08
28897,Принцип организации обработки данных на примере пятиступенчатого конвейера,1,2,24712,2016-07-17
28898,Последствия измерения миграционного состава в европейских странах на информационном наполнении сети Интернет,1,2,24712,2016-12-08
29040,Прогнозирование результатов производственного процесса с применением системы регрессионных уравнений,1,1,24205,2016-10-21
29042,MATLAB-FLUX Coupling for numerical modeling in education,1,1,42149,2016-12-20
29043,Моделирование процесса индукционного нагрева металла в конечно-элементном программном пакете FLUX,1,1,26578,2013-07-22
29048,Оценивание образовательного процесса в системе дополнительного профессионального образования (ДПО).,1,17,27393,2016-07-18
29445,УПРОЩЕННАЯ МАТЕМАТИЧЕСКАЯ МОДЕЛЬ ФОРМИРОВАНИЯ ИССЛЕДОВАТЕЛЬСКИХ КОМПЕТЕНЦИЙ СТУДЕНТОВ,1,7,26864,2015-12-10
29471,ОБЪЕДИНЕННАЯ ВУЗОВСКАЯ СИСТЕМА НАУЧНОГО КОНСУЛЬТИРОВАНИЯ ИНДИВИДУАЛЬНЫХ ПРОЕКТОВ СТАРШЕКЛАССНИКОВ,1,7,26864,2014-11-20
29594,"ВСЕРОССИЙСКАЯ КОНФЕРЕНЦИЯ ИНДИВИДУАЛЬНЫХ ИССЛЕДОВАТЕЛЬСКИХ ПРОЕКТОВ, ВЫПОЛНЯЕМЫХ ШКОЛЬНИКАМИ ПРИ НАУЧНОМ КОНСУЛЬТИРОВАНИИ УЧЕНЫХ МЕЖДУНАРОДНОЙ АССОЦИАЦИИ СТРОИТЕЛЬНЫХ ВУЗОВ",1,7,22962,2014-07-13
29684,Экспертная система управления установкой охлаждения газа,1,18,32559,2016-08-15
29698,Анализ проблем и пути решения при совместном сборе угленосных и девонских потоков на месторождениях нефти Самарского региона,1,1,23328,2017-02-02
29736,Оптимизация процессов индукционного нагрева с помощью комплексного использования пакетов моделирования FLUX и MATLAB,1,1,24198,2016-07-30
29737,Особенности модернизации системы управления группового гидропривода судоходных гидротехнических сооружений,1,2,22962,2016-09-04
29803,Принцип логического развертывания в измерительных системах,1,2,31703,2017-01-01
29830,Снижение объема избыточной информации в автоматизированных аналитических информационно-измерительных системах,1,2,23400,2016-01-13
29831,Анализ способов подавления барьерного напряжения в схемах на основе  изолирующих усилителей,1,1,23400,2017-03-20
29832,Алгоритмы функционального преобразования в системах предварительной обработки измерительных сигналов,1,2,23400,2016-10-20
29833,Алгоритм определения моментов высших порядков виброакустического сигнала,1,2,23400,2017-03-11
29834,"Коррекция сигнала, формируемого аналитическим прибором, с использованием аппроксимирующего сплайн-фильтра",1,2,25468,2016-01-25
29836,Стохастическая модель для расчета остаточных напряжений в поверхностно упрочненном полом цилиндре в условиях ползучести,1,1,20731,2017-05-10
29888,Оценка эффективности станций скорой помощи в условиях загруженного городского трафика,1,2,25784,2017-05-26
29889,Имитационные модели подсистем компьютеров,1,2,25784,2017-03-02
29890,Определение предварительного натяга подшипниковых опор шпиндельных узлов высокоростных металлорежущих станков,1,9,30031,2017-01-19
29892,Классификация потребительского потенциала клиента на основе его поведенческих данных методом самоорганизующихся карт Кохонена.,1,2,26889,2017-01-02
29893,Обоснование и целесообразность внедрения АИС коммерческого учета электроэнергии,1,2,26888,2017-02-09
29901,Numerical analytical model of gas transport on the gas-main pipeline,1,1,23003,2015-07-12
29902,Имитационная модель управления запасами сырья,1,2,19845,2017-01-26
29947,ПРОЦЕДУРА ДЕКОДИРОВАНИЯ КОДОВЫХ ПОСЫЛОК АЛС-ЕН С ПРИМЕНЕНИЕМ ДИСКРЕТНОГО ПРЕОБРАЗОВАНИЯ ГИЛЬБЕРТА,1,1,22463,2017-06-13
29956,Синтез ПИД регулятора для заданного объекта,1,2,22463,2017-02-02
29976,Имитационная модель интерфейса PCI-Express,1,2,26567,2017-04-15
29983,Цифровой комплексный статистический анализ на основе знакового представления случайных процессов,1,2,22960,2016-10-01
29984,Знаковый алгоритм анализа спектра амплитуд и восстановления гармонических составляющих сигналов в условиях присутствия некоррелированных фоновых шумов,1,2,26878,2017-05-05
29985,Знаковый метод обнаружения и оценки информативных составляющих многокомпонентных сигналов на фоне внешних аддитивных шумов,1,2,20901,2017-02-12
29991,Применение математических моделей теории автоматического управления для анализа и синтеза систем управления производственными процессами промышленных предприятий,1,1,20901,2017-05-31
30011,Three-criteria Numerical Optimization as a Base for Design Induction Mass Heating,1,1,18706,2017-03-25
30013,Method of Parametric Optimization of Program Control Actions in Boundary Value Problems of Optimal Control for Distributed Parameter Systems,1,1,16998,2016-10-07
30016,Мониторинг успеваемости студентов с помощью педагогических тестов,1,1,19988,2016-12-23
30249,Подготовка кадров в СамГТУ в области транспорта,1,1,18982,2017-03-07
30024,Исследование аппроксимационных свойств функциональных базисов в задачах реконструкции изображений при дистанционном зондировании Земли,1,2,28593,2016-10-05
30030,"Основные возможности и области применения программно-аппаратной системы защиты '"Криптон-замок'"",1,2,31401,2017-05-21
30035,Развитие информационных технологий и их влияние на личность,1,2,31401,2017-03-15
30056,Цифровые знаковые алгоритмы для комплексного оценивания корреляционной функции и спектральной плотности мощности.,1,2,33096,2017-02-12
30057,Акустическая диагностика трубопроводных сетей на основе корреляционного анализа с использованием бинарного аналого-стохастического квантования,1,2,29585,2017-02-15
30091,АНАЛИЗ ГОРИЗОНТА ИНВЕСТИРОВАНИЯ НА ОСНОВЕ ВЕЛИЧИНЫ VAR,1,1,20907,2016-03-12
30092,ВЕРОЯТНОСТЬ ПЕРВОГО РАЗОРЕНИЯ ТРЕЙДЕРА,1,1,20907,2016-11-07
30095,Сравнительный анализ комплексной системы обеспечения безопасности с интегрированной системой безопасности,1,2,19083,2017-06-19
30096,Улучшение качества восстановления изображений с помощью интерполяции сплайнами в системах безопасности,1,2,19083,2017-01-27
30097,Методы защиты программного обеспечения системы обработки путевых листов регулярных перевозок пассажиров маршрутных такси,1,2,19083,2017-03-21
30098,Автоматизированная информационная система диагностики газоперерабатывающих агрегатов на основе знаковых методов обработки результатов наблюдений с разграничением прав доступа к базе данных,1,2,19083,2017-05-10
30099,Разработка инфологической и реляционной моделей системы учета горюче-смазочных материалов с элементами защиты,1,2,19083,2017-03-29
30100,Проблема разработки и защиты учета данных электропотребления на уровне бытового потребителя,1,2,19083,2017-05-05
30101,Организация работы WEB-ресурса по безопасному протоколу с открытым сертификационным центром,1,2,19083,2017-02-25
30102,Изучение возможностей организации WEB-системы автоматизированного учета посещаемости,1,2,19083,2017-02-25
30103,Информационная безопасность хронометрических систем,1,2,19083,2017-03-10
30111,Повышение точности измерения параметров емкостных датчиков,1,2,26131,2017-05-21
30117,Анализ данных дистанционного зондирования земли для обнаружения нефтяных разливов,1,2,20901,2017-02-23
30121,Simulation models for parallel computing structures,1,1,18196,2016-10-17
30122,Visual representaion of special numbers for complex structure system analysis,1,1,18196,2016-10-29
30123,Intelligent measuring system for testing and failure analysis of electronic devices,1,1,18196,2016-08-27
30124,Автоматизированная информационно-измерительная система технической диагностики параметров газоперекачивающего агрегата,1,2,19113,2017-01-28
30125,Цифровой комплексный оперативный корреляционно-спектральный анализ с использованием бинарного знакового стохастического квантования случайных процессов,1,2,19113,2017-05-16
30126,ИССЛЕДОВАНИЕ СКЛОННОСТИ ПЛАСТОВЫХ ВОД К ОБРАЗОВАНИЮ КАРБОНАТНЫХ СОЛЕЙ НА МЕСТОРОЖДЕНИЯХ САМАРСКОГО РЕГИОНА,1,1,18320,2017-01-31
30143,"Использование пакета Multisim при проведении лабораторных работ по дисциплине '"Периферийные устройства'"",1,1,20606,2017-01-25
30145,Метрологическая модель измерительных каналов ИИС контроля оптико-электронного преобразователя,1,2,27930,2017-02-10
30146,Проверка больших чисел на простоту,1,1,27930,2017-04-15
30147,Метод совмещения изображений инвариантный к освещенности сцены,1,1,27930,2017-02-16
30148,Метод построения визуального одометра для определения параметров поступательного движения мобильной платформы,1,1,27930,2017-04-05
30149,Сшивка полос изображений с учетом межматричных голономных связей,1,1,27930,2017-01-11
30152,Использование системного подхода при модернизации сетей технологической связи магистральных трубопроводов,1,2,27930,2017-01-29
30154,Имитационная модель подсистемы ввода-вывода компьютера,1,1,27930,2017-03-09
30155,Применение метода иерархий для выбора оборудования компьютерных сетей,1,1,27930,2017-02-17
30180,ПОДХОД К ОБЕСПЕЧЕНИЮ ОТКАЗОУСТОЙЧИВОСТИ КОСМИЧЕСКИХ АППАРАТОВ НА ОСНОВЕ АВТОМАТИЗАЦИИ ПРОЕКТИРОВАНИЯ ИНТЕЛЛЕКТУАЛЬНЫХ БОРТОВЫХ ПРОГРАММНЫХ СРЕДСТВ,1,2,26451,2016-07-20
30182,GRAPH-BASED AND ALGEBRAIC MODELS FOR REAL-TIME FLIGHT CONTROL SOFTWARE,1,1,23450,2017-04-29
30183,ТЕХНОЛОГИЯ И ИНСТРУМЕНТАЛЬНЫЙ ПРОГРАММНЫЙ КОМПЛЕКС ПРОЕКТИРОВАНИЯ И ВЕРИФИКАЦИИ АЛГОРИТМОВ УПРАВЛЕНИЯ РЕАЛЬНОГО ВРЕМЕНИ,1,2,33602,2017-01-23
30196,New method of optical flow evaluation,1,18,42677,2017-01-10
30258,Междисциплинарная интеграция как метод обеспечения высокой интенсивности обучения одаренных обучающихся,1,17,29289,2017-02-06
30266,Профессионально направленный аспект изучения раздела Линейной алгебры при подготовки специалистов экономического профиля,1,15,20905,2016-08-02
30267,Мониторинг организации самостоятельной работы студентов по средством ее дидактического обеспечения.,1,15,20904,2016-12-12
30274,APPLICATION OF QUEUING SYSTEMS WITH ULTIMATE RELIABILITY TO OPTIMIZE THE OPERATION OF DRONES,1,1,42935,2017-01-08
30275,Моделирование температурного поля потока с переменной скоростью в SIMULINK,1,2,20901,2017-06-25
30293,Работоспособность как учебная дисциплина,1,16,20938,2017-02-10
30353,Элементы финансовых расчетов в общеобразовательных курсах математики и информатики,1,1,24356,2017-05-05
30354,Матричная модель состояний счета трейдера,1,1,24204,2016-11-23
30355,"Улучшение качества педагогического теста из курса высшей математики по теме '"Интегральное исчисление'"",1,1,20904,2016-09-18
30362,"Построение однопараметрической модели Раша для теста '"Линейная алгебра, аналитическая геометрия'"",1,1,20904,2016-11-22
30404,Оптимальное управление процессом индукционного нагрева в задачах с двумя требованиями к конечному температурному состоянию объекта,1,1,20901,2016-09-29
30506,Математическое моделирование состава сырья для производства нефтяных дорожных битумов из «сухих» гудронов,1,12,26172,2017-02-19
30524,"Проверка качества педагогического теста по высшей математике по теме '"Теория функции комплексной переменной'"",1,1,20904,2017-01-01
30571,Параметры оценки персонала в ИТ-сфере и способы формализации этих параметров,1,1,31401,2017-04-30
30572,"Положительные аспекты использования СППР, принципы работы и классификация",1,1,31401,2017-01-15
30583,"Метапредметный подход к формированию экологической компетентности у студентов, обучающихся на гуманитарных направлениях бакалавриата",1,17,19047,2017-03-04
30584,Культурологический подход к формированию компетенций и проектного мышления у студентов гуманитарных направлений бакалавриата,1,17,25287,2017-01-13
30585,Анализ многоканальных электроакустических преобразователей (ЭАП) расходомеров,1,2,23400,2017-02-28
30586,"Информационно-измерительная система на базе '"Ардуино-Уно'" для контроля утечки воды в доме",1,2,23400,2017-05-25
30594,Влияние анизотропии поверхностного пластического упрочнения на формирование остаточных напряжений в цилиндрических деталях с надрезами полукруглого профиля,1,1,20902,2017-06-25
30596,Об одной задаче для уравнения смешанного типа с частной дробной производной Римана—Лиувилля,1,1,20902,2017-04-10
30597,Моделирование механического поведения конструкции из пластически разупрочняющегося материала,1,1,24198,2017-03-04
30603,Исследование устойчивости Тьюринга для модели Гирера-Майнхардта,1,1,19654,2017-04-08
30631,Инновационные технологии в нефтегазовой промышленности как один из способов сокращения затрат,1,16,31376,2017-02-15
30636,Теоретические основы формирования ценностного отношения к математике у студентов нематематических специальностей.,1,1,29931,2017-05-13
30642,Опытно-экспериментальная работа по формированию ценностного отношения к математике у студентов нематематических специальностей.,1,1,29931,2017-05-09
30646,О формировании нитридов в поверхностном слое упрочняемых изделий,1,1,30521,2017-05-29
30661,Аспекты применения компьютерных программ при преподавании высшей математики а вузе,1,1,20904,2017-02-26
30666,ИТЕРАЦИОННЫЕ МЕТОДЫ РЕШЕНИЯ РАСШИРЕННЫХ РЕГУЛЯРИЗОВАННЫХ НОРМАЛЬНЫХ СИСТЕМ УРАВНЕНИЙ,1,1,24192,2016-08-20
30674,Real-time evolutionary computation in the control of mobile cyber-physics system,1,18,17003,2017-07-05
30675,Structural and parametric analysis of robust design quality of complex technical systems,1,1,17003,2017-07-12
30689,Особенности математической подготовки студентов бакалавриата нефтяного факультета в современных условиях модернизации высшей школы,1,15,26833,2017-05-15
30740,Acoustic diagnostics of pipeline networks based on correlation analysis using binary analog-stochastic quantization,1,1,18132,2017-05-15
30752,Коррекция динамической погрешности инерционного измерительного преобразователя,1,2,20901,2017-03-20
30753,Хромато – десорбционный метод приготовления градуировочных газовых смесей летучих органических соединений,1,2,26114,2016-12-18
30754,Коррекция динамической погрешности инерционных детекторов газоаналитических приборов,1,2,22960,2016-07-28
30755,"Исследование метода измерения характеристик гармонических сигналов, инвариантного к погрешностям формирования дополнительного сигнала",1,2,27470,2016-07-02
30756,Использование математического моделирования для оценки погрешности измерения информативных параметров гармонических сигналов,1,2,22960,2016-09-21
30757,"Анализ погрешности измерения частоты, обусловленной квантованием мгновенных значений сигнала",1,2,27960,2017-02-23
30759,"Устройства, использующие ema-преобразователи на воздушной подушке",1,2,23408,2017-06-14
30760,Сравнительный анализ пезоэлектрического и электромагнитного акустического дефектоскопов,1,2,23408,2017-06-23
30761,Сравнительный анализ методов неразрушающего контроля,1,2,23408,2017-04-15
30762,Измерительный преобразователь определения прочности изделий,1,2,23408,2017-03-31
30763,Измерительный преобразователь определения силы разрушения  изделий,1,2,23408,2017-05-30
30765,Исследование методов повышения точности емкостных уровнемеров,1,2,23408,2017-02-05
30766,Интегральный способ определения скорости бурения глубоких скважин,1,2,23408,2017-05-20
30767,Коррекция нелинейности характеристики емкостного датчика перемещения,1,2,23408,2017-01-13
30768,Разработка активной оптической системы для космических аппаратов,1,2,23408,2017-06-09
30769,Анализ систем контроля процесса посевных работ,1,2,23408,2017-05-28
30777,Обработка сигналов в мультидетектерной хроматографической ИИС,1,2,23408,2017-04-13
30778,Использование метода границ при восстановлении хроматографических сигналов,1,2,23408,2017-06-10
30779,Использование радиального базиса для непрерывного вейвлет-преобразования сигналов,1,2,23408,2017-05-16
30780,Вейвлетная обработка сигналов  аналитических приборов,1,2,23408,2017-05-21
30781,Анализ одноканальных типов пожарных извещателей,1,2,23408,2017-04-03
30782,Анализ работы мультикритериальных датчиков пожара,1,2,23408,2017-02-13
30783,Применение аддитивных технологий в анализе интерференционно-оптических методов исследования напряжений в твердых телах под нагрузкой,1,2,23408,2017-04-27
30784,Система регулирования температуры в помещении с пид-регулятором,1,2,23408,2017-06-26
30785,Модель системы управления движением «зеленая волна» в учебном      процессе,1,2,23408,2017-05-09
30790,Вейвлетная обработка сигналов,1,2,19083,2017-03-14
30791,Мультидетекторная хроматографическая информационно-измерительная система,1,2,20901,2017-05-06
30799,Преобразователь угла поворота тела в пространстве,1,2,20901,2017-05-24
30802,Прогнозирование объемов продаж гипермаркетов,1,2,23255,2017-10-30
30803,Метод функционирования интеллектуального программно-аппаратного комплекса для мониторинга и обеспечения безопасности эксплуатации трубопровода с применением базы данных,1,2,28598,2017-09-04
30832,Обучение одарённой молодёжи в интегрированной образовательной системе,1,17,19047,2017-03-26
30916,Корреляция свойств добываемых нефтей для прогнозирования качества продуктов нефтепереработки,1,1,19518,2016-09-06
30917,Об  одной эколого-экономической задаче минимизации затрат при вывозе и переработке полиэтиленового мусора,1,1,19066,2017-01-22
30920,ОБ ОДНОЙ ВЫЧИСЛИТЕЛЬНОЙ РЕАЛИЗАЦИИ БЛОЧНОГО МЕТОДА ГАУССА-ЗЕЙДЕЛЯ ДЛЯ НОРМАЛЬНЫХ СИСТЕМ УРАВНЕНИЙ,1,1,20902,2016-09-12
30921,РЕГУЛЯРИЗОВАННЫЙ МЕТОД ГАУСА-ЗЕЙДЕЛЯ ДЛЯ ЗАДАЧИ НАИМЕНЬШИХ КВАДРАТОВ,1,1,24192,2016-10-28
30924,Математическое моделирование изменения давления при заводнении нефтяного пласта,1,1,22405,2017-05-08
30926,Анализ изменения давления при заводнении нефтяного пласта в зависимости от числа нагнетательных скважин,1,1,22405,2017-03-30
30928,К вопросу об академической активности студентов при самостоятельном изучении разделов курса высшей математики,1,15,20904,2017-02-25
30931,Решение учебно-воспитательных проблем при изучении математики в вузе,1,15,29289,2016-09-04
30952,Прогнозирование выпуска продукции при противоречивых требованиях стандартов,1,1,42363,2017-05-03
30953,Особенности применения косвенного метода наименьших квадратов к системе независимых эконометрических уравнений,1,1,42363,2017-05-13
30954,Конечный автомат для моделирования взаимодействия роя роботов,1,1,23450,2017-05-14
30961,Перспективы применения системы опорных сигналов на лекциях и практических занятиях по математике,1,1,26907,2017-01-14
30983,Об ограниченных на полуоси решениях уравнения Штурма-Лиувилля с неотрицательным потенциалом.,1,1,20902,2017-05-16
30984,Модель определения затрат на ликвидацию аварий при производстве изделий,1,1,19083,2017-01-31
30985,"Использование биометрической системы контроля и управления доступом на предприятии ООО '"НИЦ '"ФОРС'"'"",1,2,19083,2017-04-22
30986,Исследование погрешностей измерения СКЗ напряжения при использовании пространственно-временного разделения мгновенных значений гармонических сигналов в системах безопасности,1,2,19083,2017-04-13
30987,Исследование погрешностей реактивной мощности при использовании пространственно-временного разделения мгновенных значений гармонических сигналов в системах безопасности,1,2,19083,2017-04-13
30988,"Обеспечение контроля доступа на предприятии Тольяттинское ЛПУМГ ООО '"Газпром Трансгаз Самара'"",1,2,19083,2017-04-02
30992,Использование метода распознавания изображений со сложной структурой в системах телевизионного наблюдения,1,2,19083,2017-01-30
30995,Проблемы использования облачных технологий и защищенных СЭДО,1,15,19083,2017-02-27
30996,Методы затруднения автоматизированного динамического анализа вредоносных программ,1,15,19083,2017-04-06
30997,"Алгоритм распознавания изображений, инвариантный к повороту и смещению",1,1,19083,2017-02-24
30999,Метод секущих в распознавании изображений,1,1,19083,2017-03-12
31001,Мультиагентная система планирования задач для согласованного управления группой беспилотных летательных аппаратов,1,18,19083,2017-05-01
31006,Анализ погрешностей измерения интегральных характеристик при использовании метода сравнения ортогональных составляющих гармонических сигналов,1,2,20901,2017-05-01
31007,Определение погрешностей реактивной мощности при использовании пространственно-временного разделения мгновенных значений гармонических сигналов в системах безопасности,1,1,23407,2017-02-18
31010,Определение погрешностей измерения СКЗ напряжения при использовании пространственно-временного разделения мгновенных значений гармонических сигналов в системах безопасности,1,1,23407,2017-05-29
31030,Численный метод оценки параметров деформации ползучести при степенной зависимости параметра разупрочнения,1,1,30943,2016-08-28
31031,Построение линейной обобщенной регрессионной модели для третьей стадии ползучести,1,1,27924,2017-02-20
31032,Численный метод построения математической модели процесса упругопластического деформирования,1,1,27924,2017-03-03
31033,Численный метод определения параметров модели ползучести в пределах первых двух стадий,1,1,20896,2017-05-13
31034,Использование модуля Simulink для прикладной направленности в обучении математике,1,1,32328,2017-04-02
